acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_median,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_median,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_median,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_median,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_median,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_median,unique_id,player_id,mode,gender,hold racket handed,play years,level
3186.9724551168993,2094.5157321135703,386.6666666666667,8595.62962962963,2723.4074074074074,-1902.9613033057478,2354.6458588160667,-8043.592592592592,1388.7777777777778,-1466.388888888889,-457.72868900646677,1695.6316738504484,-4436.666666666667,2881.185185185185,-37.370370370370374,-950.7692262470039,3887.8523959749264,-5882.592592592592,8434.37037037037,-1576.2777777777778,1563.6071270293494,2557.060843480233,-2700.8518518518517,7191.925925925926,1419.2962962962963,-527.2438203771536,2769.26805623895,-6877.074074074074,3702.5925925925926,116.4074074074074,15,41,9,1,1,1,5
3204.9694897861777,2266.127469328147,345.3703703703704,9249.851851851852,2655.5,-1958.3584423125878,2479.4132095380774,-8112.037037037037,1387.888888888889,-1421.7962962962963,-449.9962652730049,1838.378942251133,-5061.814814814815,3952.037037037037,-34.18518518518518,-1026.9007334224257,4166.0241901808995,-6077.0,9335.37037037037,-1774.2962962962963,1592.7601382525133,2678.763040470312,-2981.259259259259,8022.333333333333,1297.4444444444443,-410.6922807687413,2857.3645439439665,-7523.925925925926,3744.925925925926,394.81481481481484,16,41,9,1,1,1,5
3100.4827365640467,2112.7675461700933,344.74074074074076,8816.851851851852,2651.0185185185187,-1650.76827303405,2280.946101891992,-7544.074074074074,1410.037037037037,-1115.351851851852,-376.574087904185,1639.4177237840538,-4628.777777777777,3081.5555555555557,-11.907407407407407,-1071.1727242552486,3889.006274445687,-5941.62962962963,8805.62962962963,-1801.5185185185185,1396.6919411943686,2625.108945334134,-3119.3703703703704,7539.074074074074,1199.037037037037,-357.1107549857551,2603.681471666594,-7014.259259259259,3469.1111111111113,365.27777777777777,17,41,9,1,1,1,5
3091.1987474596654,2169.3676587637456,443.3703703703704,9023.62962962963,2593.1666666666665,-1810.9271038115382,2222.3378532526726,-7382.666666666667,1280.888888888889,-1356.648148148148,-435.01355397951147,1806.907455271903,-4548.851851851852,3692.5185185185187,-50.72222222222222,-904.4137613537389,4042.6006088891454,-6063.2962962962965,8868.333333333334,-1532.111111111111,1547.6249885944178,2656.5669695434476,-3089.5925925925926,7530.148148148148,1433.6666666666667,-518.8796524407948,2750.189573035687,-7045.37037037037,3545.8518518518517,194.09259259259258,18,41,9,1,1,1,5
3217.975240914896,2538.090672137068,198.07407407407408,10294.518518518518,2534.1296296296296,-2079.1333014048532,2460.018824311697,-7767.777777777777,1440.111111111111,-1517.7222222222222,-491.7857357095863,2253.4047821049803,-4827.074074074074,5905.62962962963,-562.9814814814815,-1036.5232594140641,4402.949591231111,-7141.259259259259,9411.481481481482,-1356.3703703703704,1603.7017589690001,2849.5353127779595,-3544.8518518518517,7853.962962962963,1561.1666666666667,-568.9270192344904,3065.1263825810056,-7704.740740740741,4052.703703703704,141.33333333333334,19,41,9,1,1,1,5
3319.573456790123,2589.4506843311024,-130.22222222222223,9755.111111111111,2871.1111111111113,-2242.4681298582536,2464.1227712668497,-7885.074074074074,1160.0740740740741,-1676.351851851852,-489.35948216735255,2313.6879938016914,-4713.518518518518,5826.7037037037035,-623.7962962962963,-866.8069158664839,4577.031960429326,-6946.888888888889,9713.222222222223,-1263.4074074074074,1683.2507544581617,2788.05353028679,-3254.296296296296,7574.148148148148,1588.4444444444443,-592.6659693644261,3199.6554765190212,-7743.0,4033.777777777778,212.22222222222223,20,41,9,1,1,1,5
3100.15900232277,2231.240811629229,79.74074074074075,8830.777777777777,2612.8888888888887,-1987.435841447117,2266.3735047756363,-7448.814814814815,850.0370370370371,-1569.851851851852,-492.3812205676466,1936.4903342063574,-4404.592592592592,4924.111111111111,-585.3703703703703,-1024.3657964235713,4240.516244066652,-6753.333333333333,8944.888888888889,-1292.8703703703704,1324.2018383288787,2565.795455845721,-3579.814814814815,6897.407407407408,1381.3148148148148,-350.7698032009673,2738.083835522176,-7086.111111111111,3946.4444444444443,128.11111111111111,21,41,9,1,1,1,5
3288.2096764974854,2407.1902362113556,186.33333333333334,9089.222222222223,2746.537037037037,-2235.594478737997,2295.5968440838838,-7613.148148148148,837.1481481481482,-1882.2777777777778,-537.8320644718792,2120.0277150606,-4595.444444444444,5009.851851851852,-620.0555555555555,-1132.689826245999,4500.051725119468,-7110.740740740741,9125.185185185184,-1260.7592592592594,1519.4022633744853,2781.9376288174553,-3920.6666666666665,7010.777777777777,1721.462962962963,-594.0299782807498,2831.3799607404762,-7519.148148148148,3852.8518518518517,-126.68518518518519,22,41,9,1,1,1,5
3344.2205919346725,2541.499949582966,-4.333333333333333,9938.074074074075,2834.259259259259,-2082.043171175355,2361.526981270526,-7692.333333333333,1061.037037037037,-1566.648148148148,-571.6023162661094,2141.0639545706804,-4772.555555555556,5426.962962962963,-733.3703703703703,-1137.3934701420335,4533.2918633349045,-7244.2962962962965,9395.037037037036,-1150.3703703703704,1513.3253947521187,2835.736580356537,-3880.296296296296,7381.925925925926,1655.0185185185185,-389.2936646155037,2936.59987637143,-7405.740740740741,4179.333333333333,130.8148148148148,23,41,9,1,1,1,5
3295.697656607224,2383.9751237744517,91.48148148148148,9044.888888888889,2880.9074074074074,-2034.5879000914492,2204.172332294524,-7226.925925925926,829.6296296296297,-1562.2037037037037,-460.6561556927297,2083.2276512927706,-4277.555555555556,5295.0,-629.1296296296297,-1186.3866312299956,4413.778625002666,-7383.37037037037,8741.296296296296,-1360.388888888889,1546.793878600823,2794.4780113571946,-3693.3703703703704,7639.555555555556,1705.611111111111,-502.02770347508005,2709.7198976142513,-6713.037037037037,4134.962962962963,-181.16666666666666,24,41,9,1,1,1,5
3195.799658570726,2317.3304858995693,76.37037037037037,9172.74074074074,2713.4814814814813,-2122.141206068172,2201.7078858625046,-7190.074074074074,815.7407407407408,-1672.9444444444443,-576.2435166269436,2026.864757587235,-4811.407407407408,5349.185185185185,-672.7592592592592,-1195.212707600348,4657.637552961728,-7330.962962962963,9519.888888888889,-1372.962962962963,1572.1252931941135,2744.5513466555426,-3768.814814814815,7243.111111111111,1758.2037037037037,-409.65369046267915,2942.8595943042715,-7121.37037037037,4616.444444444444,-67.37037037037037,25,41,9,1,1,1,5
3283.4057924820977,2343.3306640550904,192.03703703703704,9092.111111111111,2834.222222222222,-2031.813508000255,2148.0028570112795,-7191.888888888889,932.6296296296297,-1540.111111111111,-553.7157784577464,2060.469012835169,-4754.444444444444,5086.851851851852,-658.9074074074074,-1188.873918956248,4525.1915839618605,-7243.222222222223,8966.592592592593,-1333.2777777777778,1490.8580671893926,2726.2977771832493,-3539.4074074074074,7168.2962962962965,1709.037037037037,-464.1830921569877,2849.8332721558363,-6851.555555555556,4295.888888888889,-103.33333333333333,26,41,9,1,1,1,5
3189.521904422466,2231.788199007927,248.74074074074073,9201.37037037037,2714.9074074074074,-1976.9926143732612,2143.6812541750714,-7131.259259259259,919.3703703703703,-1606.888888888889,-559.9138921064877,2140.8639388395263,-4635.222222222223,5492.592592592592,-643.2037037037037,-940.4292870791132,4586.614025931734,-7478.185185185185,9571.0,-1030.648148148148,1678.599908917204,2805.970691980392,-3759.5555555555557,7693.666666666667,1866.388888888889,-509.6582217074064,2791.8320132700233,-6617.7037037037035,4378.0,-237.92592592592592,27,41,9,1,1,1,5
3263.3058371050342,2367.861632684443,285.9259259259259,9515.481481481482,2718.574074074074,-2075.6508414610826,2161.514751692707,-6961.851851851852,971.3703703703703,-1596.851851851852,-544.3664021164021,2097.125067060513,-4785.777777777777,5484.444444444444,-620.0925925925926,-1209.5041223093433,4649.457201822946,-7510.037037037037,9640.851851851852,-1451.4814814814815,1678.4172882004207,2831.3354713543235,-3697.259259259259,7507.333333333333,1929.2037037037037,-453.2245649263721,2902.7446204654007,-6979.111111111111,4782.111111111111,-102.46296296296296,28,41,9,1,1,1,5
3251.170437804752,2205.335359098531,454.55555555555554,9050.666666666666,2773.5185185185187,-2054.5546789086006,2211.5874943833323,-7581.518518518518,745.3333333333334,-1540.7777777777778,-517.9406162464986,2013.4558278622167,-4457.185185185185,5186.925925925926,-533.2222222222222,-1139.8029826745512,4577.243298566632,-7297.111111111111,9327.296296296296,-1527.3333333333333,1604.501001141197,2775.511631579152,-3440.4814814814813,7418.851851851852,1792.537037037037,-512.9606701940036,2837.587123148059,-6628.555555555556,4485.777777777777,-285.037037037037,29,41,9,1,1,1,5
3368.254071447333,2288.461102184862,428.44444444444446,8675.037037037036,2943.685185185185,-2205.8230397951143,1919.5398579673201,-6000.962962962963,464.0,-1878.2962962962963,-480.9625689519306,2025.890774145278,-3664.5555555555557,4628.37037037037,-850.5370370370371,-1254.1570626477542,3643.681160818747,-6554.777777777777,6213.37037037037,-2008.0555555555557,1683.6603460730232,2362.239124626635,-2576.259259259259,6618.777777777777,1576.5,-532.548561859732,2627.715820004087,-5198.962962962963,3929.5555555555557,-382.05555555555554,30,41,9,1,1,1,5
3337.422209161851,2381.38917603112,239.92592592592592,9405.185185185184,2716.222222222222,-2189.847057607122,2148.100037984533,-7205.37037037037,725.7777777777778,-1770.7407407407406,-528.0190735843101,2128.1062590003176,-4875.333333333333,4972.740740740741,-523.2592592592592,-1289.424271612194,4661.010104975058,-7400.0,9509.407407407407,-1517.4259259259259,1736.0585213482657,2796.4917230821193,-3365.6296296296296,7561.7037037037035,1940.2592592592594,-446.1853756489373,3008.4855988907425,-7276.851851851852,5077.37037037037,-111.66666666666667,31,41,9,1,1,1,5
3295.3215074202776,2307.518279850572,328.55555555555554,9398.25925925926,2761.6296296296296,-2167.603047313553,2360.978083794018,-8269.444444444445,806.925925925926,-1615.5185185185185,-581.0364380686487,2097.008433010272,-5044.37037037037,5307.777777777777,-543.3518518518518,-1173.8634500579167,4608.590258113541,-7286.7037037037035,9965.703703703704,-1471.7222222222222,1748.2329393012365,2761.175309543229,-3158.0,7909.037037037037,1976.5555555555557,-381.1940756581228,3012.2584091114613,-7089.111111111111,5031.259259259259,-75.66666666666667,32,41,9,1,1,1,5
3281.831605613822,2457.4372254571995,112.44444444444444,9826.74074074074,2723.259259259259,-2232.764974413538,2479.3224621110908,-7939.481481481482,1084.6296296296296,-1579.7222222222222,-641.0731874145007,2290.2418177402737,-5312.259259259259,5743.481481481482,-691.7037037037037,-1088.1219283579067,4667.782017197822,-7441.777777777777,10015.407407407407,-1386.9444444444443,1755.3928611237777,2827.4828801639724,-3605.1111111111113,8515.037037037036,1912.0740740740741,-480.19969600243195,3175.1140881705383,-7491.888888888889,5041.0,-26.203703703703702,33,41,9,1,1,1,5
3238.9719971386635,2348.3279333258683,302.14814814814815,9368.518518518518,2690.1481481481483,-2149.6652421652425,2489.079789347845,-8073.740740740741,1020.0370370370371,-1550.7777777777778,-636.7364240697573,2063.1867856414087,-5237.666666666667,5004.2962962962965,-553.0185185185185,-1009.7802444469111,4569.562743124636,-7121.888888888889,9813.62962962963,-1535.9444444444443,1825.4515792849127,2723.2298428796407,-3400.037037037037,7849.185185185185,2030.1851851851852,-397.86904453571117,3053.308522360967,-7238.814814814815,4931.851851851852,-6.166666666666667,34,41,9,1,1,1,5
3192.339869281046,2324.75515137789,264.0740740740741,9359.333333333334,2558.185185185185,-2220.8989106753816,2345.24790150043,-7915.074074074074,864.8518518518518,-1601.5555555555557,-618.8893246187363,2248.091251835944,-5428.259259259259,5886.407407407408,-600.8888888888889,-1164.8352941176472,4722.553300093642,-7463.814814814815,10041.666666666666,-1651.962962962963,1656.1054466230937,2827.628535323017,-3327.0,8234.925925925925,1814.111111111111,-455.76514161220047,3013.7907444407338,-7125.148148148148,4966.111111111111,-13.851851851851851,35,41,9,1,1,1,5
3064.472791740153,2224.4034712721677,174.92592592592592,8481.444444444445,2643.6296296296296,-2311.378729423868,2234.1831252772663,-7156.407407407408,784.925925925926,-1753.537037037037,-415.5189594356261,2126.3818347935508,-4601.111111111111,5032.62962962963,-477.4259259259259,-926.8723728689006,4253.865643591017,-6803.037037037037,8815.518518518518,-1554.8703703703704,1499.2412092151676,2858.474399277631,-3895.740740740741,8167.444444444444,1517.648148148148,-526.9809487066431,3107.2255975084386,-7033.962962962963,4619.2962962962965,-117.77777777777777,36,41,9,1,1,1,5
3026.579661493223,2072.0047090263797,339.6296296296296,8990.185185185184,2498.574074074074,-1571.4513064073424,2413.0789566222966,-7994.740740740741,1685.037037037037,-1045.3333333333333,-296.9818176800293,1612.3623137197528,-5013.259259259259,2637.740740740741,108.92592592592592,-893.7592216250936,2989.443830553786,-4847.888888888889,6966.074074074074,-1436.1851851851852,1207.3206982894017,2550.9109074232656,-2551.925925925926,7046.481481481482,692.2777777777778,-477.48333559138325,2541.7644389332304,-7309.0,3291.259259259259,196.8148148148148,37,41,10,1,1,1,5
3180.381071842247,2300.7285475774356,157.66666666666666,9318.25925925926,2633.925925925926,-2016.5217673814166,2807.433673466377,-9394.037037037036,1608.5185185185185,-1354.4074074074074,-540.7848602988954,1750.9668199153539,-5887.2962962962965,2469.5555555555557,-3.7037037037037037,-942.279340057067,3734.8589465364494,-5879.444444444444,8367.222222222223,-1480.0,1512.8608808656095,2670.7077883618717,-2834.8518518518517,7500.444444444444,1236.7592592592594,-612.6538265954741,2810.2987137838113,-7695.62962962963,3637.4444444444443,152.0185185185185,38,41,10,1,1,1,5
3031.35245662329,2133.301965625699,154.88888888888889,8832.222222222223,2592.259259259259,-1720.0205532913865,2494.2696714249846,-8186.2962962962965,1697.4074074074074,-1070.351851851852,-460.2327148577148,1559.329097600625,-5098.444444444444,1798.0740740740741,54.51851851851852,-1086.475117975118,3428.9321743569185,-5875.481481481482,7573.185185185185,-1655.962962962963,1373.146509604843,2525.530912671852,-2885.925925925926,6989.7037037037035,1056.8333333333333,-443.81720708804045,2692.9105262228177,-7127.777777777777,3723.259259259259,300.75925925925924,39,41,10,1,1,1,5
3096.426331092998,2175.7966898504083,119.5925925925926,8994.148148148148,2637.5925925925926,-1727.2705711664041,2547.359055774568,-8412.925925925925,1652.4814814814815,-1097.8148148148148,-435.17517815434485,1608.1922966329782,-5040.333333333333,2232.8888888888887,91.83333333333333,-976.0496359454694,3469.077265034118,-5802.333333333333,7901.259259259259,-1548.7222222222222,1344.6712307545642,2600.364452083619,-2845.4444444444443,7264.962962962963,1124.1296296296296,-477.05872241288904,2643.384814008408,-7200.62962962963,3590.222222222222,157.0,40,41,10,1,1,1,5
3108.484656084656,2169.434451109111,90.5925925925926,9107.407407407407,2640.185185185185,-1949.534391534392,2572.273961584506,-8261.25925925926,1421.3703703703704,-1260.2222222222222,-598.2455026455026,1678.2479300899151,-5017.7037037037035,2536.925925925926,-108.44444444444444,-742.7608465608465,3727.782398855399,-5839.111111111111,8431.0,-1336.037037037037,1532.8310405643736,2502.7366079872004,-2965.703703703704,7044.851851851852,1353.4814814814815,-535.3111111111111,2861.9540993748124,-7368.925925925926,3782.1481481481483,153.55555555555554,41,41,10,1,1,1,5
3152.5143660277154,2116.822078505922,273.2962962962963,8975.555555555555,2722.925925925926,-1847.5768124360359,2386.8793582436383,-8152.962962962963,1318.6666666666667,-1250.4814814814815,-479.1289242939728,1798.71592192142,-5017.740740740741,3214.1481481481483,-87.31481481481481,-995.2137443642298,3900.842350198498,-6239.111111111111,8575.25925925926,-1651.5,1416.2942840151577,2639.7079107543154,-3330.0,7191.888888888889,1216.7037037037037,-438.84493679639314,2629.330432660568,-6742.333333333333,3920.814814814815,136.75925925925927,42,41,10,1,1,1,5
3107.8606338297054,2204.7266130198077,197.88888888888889,8976.888888888889,2517.1481481481483,-1813.9171439480717,2417.4157314351073,-7838.259259259259,1325.2222222222222,-1153.851851851852,-462.7819778541429,1728.0959390925252,-4907.037037037037,3279.5925925925926,-47.074074074074076,-1031.5444826269568,3755.3211866236375,-6152.666666666667,8296.703703703704,-1606.0740740740741,1531.803741886216,2624.267666174473,-3304.925925925926,7276.740740740741,1462.5555555555557,-412.4520809469263,2679.0477249562036,-6819.777777777777,4065.3333333333335,54.51851851851852,43,41,10,1,1,1,5
3002.392422725757,2062.8251078103835,250.77777777777777,9019.777777777777,2522.222222222222,-1840.2510055510054,2413.7721579435197,-8138.222222222223,1126.148148148148,-1155.4259259259259,-387.4235477902145,1599.2603029250608,-4776.814814814815,2983.6666666666665,21.074074074074073,-1059.9441471774805,3709.411504786966,-5928.7037037037035,8422.666666666666,-1847.148148148148,1502.464707131374,2582.7709075734865,-3334.777777777778,7464.7037037037035,1430.6296296296296,-444.9578790912125,2767.659650847202,-7118.037037037037,4286.888888888889,127.96296296296296,44,41,10,1,1,1,5
3013.1490804073565,1996.340774643641,364.44444444444446,8364.074074074075,2575.0,-1747.2360997112025,2131.831727021731,-6789.148148148148,937.6666666666666,-1228.4259259259259,-278.3044028981102,1643.6292208806249,-4051.259259259259,3581.0,43.925925925925924,-952.5261437908497,3806.295679831359,-5965.925925925926,8195.518518518518,-1684.2962962962963,1505.3072148756141,2612.58145174333,-3502.814814814815,7158.444444444444,1409.351851851852,-489.1572376754318,2555.3602116645566,-6308.518518518518,4041.037037037037,-11.24074074074074,45,41,10,1,1,1,5
3251.015628025337,2291.54742777942,236.0,9594.777777777777,2810.759259259259,-1958.4257530495395,2467.0528663045643,-8559.888888888889,1081.2592592592594,-1332.9444444444443,-297.152812353055,1953.5155091859363,-4557.222222222223,5170.0,-125.85185185185185,-986.7460065554724,4202.371755249908,-6562.407407407408,9770.518518518518,-1764.648148148148,1598.5583492379608,2717.8817322646,-3564.0,7982.925925925926,1503.6851851851852,-537.1937321937321,2704.706815264439,-6925.925925925926,4178.481481481482,-208.85185185185185,46,41,10,1,1,1,5
3178.632119545288,2205.7829030317403,328.037037037037,9042.333333333334,2716.259259259259,-1910.1775357535753,2332.483254643375,-8281.62962962963,1106.5555555555557,-1303.1851851851852,-389.3745874587458,1853.8926719833657,-4635.407407407408,4724.740740740741,-227.5,-1014.9026512651263,4142.868755872156,-6746.740740740741,9077.25925925926,-1621.2777777777778,1636.8164099743308,2686.071360799121,-3615.8888888888887,7962.111111111111,1546.962962962963,-492.565460212688,2735.0483182712524,-6784.777777777777,4181.925925925926,-129.09259259259258,47,41,10,1,1,1,5
3179.085051306168,2317.01859337307,101.37037037037037,9392.481481481482,2665.0925925925926,-2009.1236601506562,2352.1884869800538,-7551.037037037037,1010.3333333333334,-1339.5740740740741,-397.9452536498979,2016.1137145189543,-4834.925925925926,5149.222222222223,-275.01851851851853,-938.1946753433826,4225.801477574169,-6802.481481481482,9320.592592592593,-1424.1296296296296,1592.3169416270537,2688.387404875912,-3557.740740740741,7721.666666666667,1611.7777777777778,-531.8744206343154,2695.013903830994,-6484.074074074074,4286.074074074074,-181.03703703703704,48,41,10,1,1,1,5
3160.7656793698457,2295.4417663874665,218.11111111111111,9701.185185185184,2671.314814814815,-2003.7244089327423,2377.0464879301494,-8387.74074074074,1093.962962962963,-1374.5185185185185,-364.5128819295486,1966.0428873051353,-5107.333333333333,5397.7037037037035,-228.87037037037038,-1007.7312699604366,4151.828540921668,-6963.074074074074,9309.592592592593,-1595.648148148148,1564.4956206206205,2665.2710064785783,-3639.0,7866.592592592592,1484.888888888889,-489.78343522093525,2624.694045888427,-6699.592592592592,4231.925925925926,-102.5,49,41,10,1,1,1,5
